Product Name,Category,Sale Price
Chicken Shami Kabab Economy 768 gm,Frozen Food,980.0
Beef Seekh Kabab 208 gm,Frozen Food,405.0
Beef Seekh Kabab Economy468 gm,Frozen Food,955.0
Chicken Seekh Kabab208 gm,Frozen Food,405.0
Chicken Seekh Kabab Economy468 gm,Frozen Food,875.0
Beef Chappli Kabab240 gm,Frozen Food,405.0
Beef Chappli Kabab Economy720 gm,Frozen Food,955.0
Chicken Chappli Kabab 240 gm,Frozen Food,405.0
Chicekn Cheese Cutlets360 gm,Frozen Food,325.0
Chicekn Samosa280 gm,Frozen Food,355.0
Chicekn Samosa Economy560 gm,Frozen Food,675.0
Potato Samosa280 gm,Frozen Food,175.0
Pototo Samosa Economy560 gm,Frozen Food,315.0
Vegetable Samosa 280 gm,Frozen Food,198.0
Qeema Samosa 280 gm,Frozen Food,355.0
Chicken Cheese Samosa 280 gm,Frozen Food,445.0
Punjabi Samosa 280 gm,Frozen Food,235.0
Chicken Rolls 380 gm,Frozen Food,545.0
Spring Rolls 380 gm,Frozen Food,325.0
Spring Rolls Economy 760 gm,Frozen Food,590.0
Beef Kofta 208 gm,Frozen Food,395.0
Beef Kofta Economy 988 gm,Frozen Food,1480.0
Chicken Kofta 208 gm,Frozen Food,395.0
Chicken Kofta 988 gm,Frozen Food,1480.0
Samosa Patti 200 gm,Frozen Food,118.0
Roll Patti 300 gm,Frozen Food,128.0
Nuggets 800 gn,Frozen Food,995.0
Cripsy Chicken Bites 630 gm,Frozen Food,910.0
Shinex Sweep Liquid 600 ml (1Z),Bleach Phenyl Cleaners blue liquid,146.0
Shinex Sweep Liquid 1 Ltr (1Z),Bleach Phenyl Cleaners blue liquid,192.0
Shinex Dishwash Liquid 500 ml (1Z),Detergents Dish Wash/Dish wash Bar,190.0
Shinex Toilet Cleaner 500 ml (1Z),Bleach Phenyl Cleaners blue liquid,162.0
Shinex Bleach Liquid 500 ml (1Z),Bleach Phenyl Cleaners blue liquid,150.0
Shinex Bleach Liquid 1 Ltr (1Z),Bleach Phenyl Cleaners blue liquid,198.0
Shinex Liquid Blue 150 ml (1Z),Bleach Phenyl Cleaners blue liquid,105.0
Shinex White Phenyl 2.75 Ltr (1Z),Bleach Phenyl Cleaners blue liquid,220.0
Shinex stainless Steel Scruber (1Z),All / Non Food / OTC Products,60.0
Shinex Scourer with Spounge (1Z),OTC Products,40.0
Shakar 1 Kg (1V),Dry Fruits,229.0
Shakar 500 gm(1V),Dry Fruits,114.0
Gur 1 Kg (1V),Dry Fruits,225.0
Gur 500 gm (1V),Dry Fruits,113.0
Hasan Badshah Broken Rice 1Kg(133)(R),Rice,185.0
Hasan Badshah Broken Rice 2Kg(133)(R),Rice,370.0
Hasan Badshah Broken Rice 5Kg(133)(R),Rice,925.0
Hasan Badshah Broken Rice 10Kg(133)(R),Rice,1825.0
Hasan Badshah Super Rice 1Kg(133)(R),Rice,286.0
Hasan Badshah Super Rice 2Kg(133)(R),Rice,572.0
Hasan Badshah Super Rice 5Kg(133)(R),Rice,1430.0
Hasan Badshah Super Rice 10Kg(133)(R),Rice,2860.0
Hasan Badshah 1121 Sella Rice 1Kg(133)(R),Rice,292.0
Hasan Badshah 1121 Sella Rice 2Kg(133)(R),Rice,584.0
Hasan Badshah 1121 Sella Rice 5Kg(133)(R),Rice,1460.0
Hasan Badshah 1121 Sella Rice 10Kg(133)(R),Rice,2920.0
Injeer Brand Chakki Atta 5 kg (Consignment),Atta,1.0
Injeer Brand Chakki Atta 10 kg (Consignment),Atta,1280.0
Max Dishwashing Liquid 275 Ml(Consumer Promotion Save Rs.20/- (05),Detergents Dish Wash/Dish wash Bar,165.0
Max Dishwashing Liquid 475 Ml(Consumer Promotion save Rs.30/-(05),Detergents Dish Wash/Dish wash Bar,255.0
Shams Brand Chakki Atta 5 kg (Consignment),Atta,1.0
Shams Brand Chakki Atta 10 kg (Consignment),Atta,1.0
SS Wiper Round Clump Large(24),Plastic Items House Hold Utensils,515.0
SS Wiper Round Clump Small(24),Plastic Items House Hold Utensils,380.0
SS Wiper Flat Clump Large(24),Plastic Items House Hold Utensils,650.0
SS Wiper Flat Clump Small(24),Plastic Items House Hold Utensils,385.0
SS Wiper Bend Clump Large(24),Plastic Items House Hold Utensils,910.0
SS Wiper Bend Clump Medium(24),Plastic Items House Hold Utensils,810.0
SS Wiper Bend Clump Small(24),Plastic Items House Hold Utensils,560.0
Plastic Wiper Large(24),Plastic Items House Hold Utensils,325.0
Plastic Wiper Small(24),Plastic Items House Hold Utensils,205.0
Toilet Brush Double Side(24),Toilt Brush,180.0
Toilet Brush With Cover(24),Toilt Brush,370.0
Cloth Brush(24),Cloth Brush,108.0
Cleaning Brush Wood Rod(24),Toilt Brush,285.0
Twist Mop(24),All / Non Food / OTC Products,335.0
Wet Mop Polyster 400 gms(24),OTC Products,1280.0
Wet Mop Cotton 400 gms(24),OTC Products,1020.0
Wet Mop Mix Cotton 400 gms(24),OTC Products,920.0
Wet Mop Small (24),OTC Products,190.0
Dust Mop Acrylic 2 Feet(24),OTC Products,1175.0
Dust Mop Polyster 2 Feet(24),OTC Products,1040.0
Dust Mop Mix Cotton 2 Feet(24),OTC Products,625.0
Wet Mop Refil Polyster 400 gms(24),OTC Products,480.0
Weet Mop Refil Cotton 400 gms(24),OTC Products,390.0
Dust Mop Refil Polyster 2 Feet(24),OTC Products,520.0
Dust Mop Refill Coon 2 Feet(24),OTC Products,370.0
Shoe Brush Black(24),Shoes Polish/Shoes Brush,185.0
CFL Party Snack Pack 27.2 gm,Snacks (Biscuits Cake Chips),20.0
NUTRI CHIPSTICKS  MAYO GARLIC 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS SPICY 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS PERI PERI 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS HOT CHILLI 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS  MASALA 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS  BAR BQ 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS  SOUR CREAM 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS JALAPENO 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS YOGURT & HERB 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS SALTED 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS  CHEESE 30 GM (1W),Snacks (Biscuits Cake Chips),70.0
NUTRI CHIPSTICKS  MAYO GARLIC 60 GM (1W) (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS SPICY 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS PERI PERI 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS HOT CHILLI 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS  MASALA 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS  BAR BQ 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS  SOUR CREAM 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS JALAPENO 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS YOGURT & HERB 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS SALTED 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI CHIPSTICKS  CHEESE 60 GM (1W),Snacks (Biscuits Cake Chips),140.0
NUTRI ITALIAN CRACKER 100GM100 GM (1W),Snacks (Biscuits Cake Chips),100.0
NUTRI  FUN CRACKER  100GM100 GM (1W),Snacks (Biscuits Cake Chips),100.0
NUTRI NIMKO MIX LAJWAB150 GM (1W),Nimko,170.0
NUTRI NIMKO HYDERABADAI150 GM (1W),Nimko,150.0
NUTRI NIMKO DAL MOONG150 GM (1W),Nimko,190.0
NUTRI NIMKO DAL MOOTH150 GM (1W),Nimko,160.0
NUTRI PAN MASALA SWEET JAR150 GM (1W),Chocolates Toffees Sweets,180.0
NUTRI PAN PARAG GOTTA MASALA JAR150 GM (1W),Chocolates Toffees Sweets,160.0
NUTRI PAN PARAG KHOPRA MSALA JAR150 GM (1W),Chocolates Toffees Sweets,125.0
NUTRI TULSI PAN MASALA JAR150 GM (1W),Chocolates Toffees Sweets,115.0
NUTRI SONF SWEET JAR150 GM (1W),Chocolates Toffees Sweets,100.0
NUTRI TILL SWEET JAR 150 GM (1W),Chocolates Toffees Sweets,190.0
NUTRI CHIKEE PEANUT 70 - 80 GM (1W),Chocolates Toffees Sweets,135.0
NUTRI CHIKEE TILL 70 - 80 GM (1W),Chocolates Toffees Sweets,135.0
NUTRI CHIKEE CHANA 70 - 80 GM (1W),Chocolates Toffees Sweets,135.0
NUTRI CHIKEE MIX NUTS 70 - 80 GM (1W),Chocolates Toffees Sweets,135.0
Bondi 250 gm (39),Spices,140.0
Pakori 250 gm (39),Spices,145.0
Koila 5 kg (Only for Jail) (39),Non Food,555.0
Gurr 500 gm (39),Sugar,115.0
Shakar 500 gm (39),Sugar,120.0
Maida 500 gm (39),Suji,120.0
Macroni Salanti 400 gm (39),Vermicelli Pasta Macaroni Noodle,185.0
Macroni Secrew 400 gm (39),Vermicelli Pasta Macaroni Noodle,185.0
Macroni Elbow 400 gm (39),Vermicelli Pasta Macaroni Noodle,185.0
Macroni Spiral 400 gm (39),Vermicelli Pasta Macaroni Noodle,185.0
Black Salt 200 gm (39),Spices / Salt,35.0
Metha Soda 200 gm (39),Spices,45.0
Pickle Mix Jar 500 gm (39),Ketchup Pickles Sauce Vinegar,270.0
Chia Seed 100 gm (39),Green Tea,170.0
Mathi Dana 100 gm (39),Spices,190.0
Misri 200 gm (39),Spices,185.0
Joy Fish Papad 200 gm (39),Spices,165.0
Joy Chicken Crackers 200 gm (39),Spices,165.0
Joy Aloo Masala Papad 100 gm (39),Spices,130.0
Joy Hara Masala Papad 100 gm (39),Spices,130.0
Joy Snacks (Ball Smal Color) 200 gm (39),Spices,125.0
Joy Snacks (Triangle Color) 200 gm (39),Spices,125.0
Joy Snacks (Racket Color) 200 gm (39),Spices,125.0
Joy Snacks (Ball Big White) 200 gm (39),Spices,135.0
Joy Snacks (Hearts) 200 gm (39),Spices,135.0
Joy Snacks (Triangle White) 200 gm (39),Spices,135.0
Joy Ringo (Small Sncks) 200 gm (39),Spices,110.0
Joy Slanty (Pellet Snacks) 200 gm (39),Spices,110.0
Joy Crincle Sancks (Shell) 200 gm (39),Spices,125.0
Joy Crincle Snacks (Chicken Slanty) 100 gm (39),Snacks (Biscuits Cake Chips),125.0
Joy Crincle Sancks (Patao) 100 gm (39),Snacks (Biscuits Cake Chips),125.0
Joy Crincle Snacks (Slanty) 100 gm (39),Snacks (Biscuits Cake Chips),125.0
Joy Crincle Sancks (Chips) 100 gm (39),Snacks (Biscuits Cake Chips),125.0
Joy Crincle Sancks (Potao Sippy) 100 gm (39),Snacks (Biscuits Cake Chips),125.0
Bonus Active 1000 gms(05),Detergents Washing Powders,300.0
Test,All,1.0
Manpasand Ghee 900 gm Pouch (1C)(PG),Ghee,399.0
Manpasand Cooking Oil 900 ML (1C),Cooking Oil,435.0
Atta 20 Kg Bag (Cong) Islamabad,Commodity Atta,1780.0
Atta 10 Kg Bag Hilly Area (Cong) Al-Wahab FM,Commodity Atta,900.0
Atta 10 Kg Bag (Cong) Islamabad,Commodity Atta,890.0
Atta 20 Kg Bag Hilly Area (Cong) Al-Wahab FM,Commodity Atta,1790.0
Atta (Cong),Commodity Atta,890.0
Atta (Cong),Commodity Atta,1780.0
Atta 10 Kg Bag  (Cong) AL-Mumtaz FM,Commodity Atta,890.0
Atta 20 Kg Bag  (Cong) AL-Mumtaz FM,Commodity Atta,1780.0
Atta 10 Kg Bag  (Cong) Haji Siraj Din (PVT) LTD,Commodity Atta,890.0
Atta 20 Kg Bag  (Cong) Haji Siraj Din (PVT) LTD,Commodity Atta,1780.0
Canolive Banaspati 1 Kg Pouch (1A),Ghee,470.0
Canolive Banaspati 5 Kg Tin (1A),Ghee,2470.0
Canolive Banaspati 2.5 Kg Tin (1A),Ghee,1260.0
"Treet Razor Hygine (THR-3,s Pouch) (59)",Shaving Cream Razors Blades Brushes,125.0
"Treet-II  Razor Platinum Blue Pouch 5,s (59)",Shaving Cream Razors Blades Brushes,130.0
Melburn Cigrate Per Pkt (Only for Jails) (39),Shaving Cream Razors Blades Brushes,275.0
Morven Classic Cigrate Per Pkt (Only for Jails) (39),Shaving Cream Razors Blades Brushes,213.0
Wavy Steel Scrubber 15 gms 1x20x12,Plastic Items House Hold Utensils,70.0
Wavy Steel Scrubber Jumbo 30 gms 1x20x12,Plastic Items House Hold Utensils,130.0
Wavy Steel Scrubber 2 in 1 1x20x12,Plastic Items House Hold Utensils,135.0
Any Time Maxi Thick Pad 8 R XL,Daipers,280.0
Any Time Maxi Thick Pad 9 R L,Daipers,280.0
Any Time Maxi Thick Pad 16 TP- XL,Daipers,550.0
Any Time Maxi Thick Pad 18 TP  L,Daipers,550.0
CFL Gluco Teddy Sparkle 31 gm (13),Snacks (Biscuits Cake Chips),40.0
Nutri POP CORN 200 GM (1W),Snacks (Biscuits Cake Chips),180.0
Nutri FISH CRACKER 200 GM (1W),Snacks (Biscuits Cake Chips),280.0
Nutri FISH CRACKER100 GM (1W),Snacks (Biscuits Cake Chips),140.0
Nutri SLANTY PLAIN100 GM (1W),Snacks (Biscuits Cake Chips),53.0
Nutri SNACKS RING 40 GM (1W),Snacks (Biscuits Cake Chips),74.0
Nutri SNACKS RING25 GM (1W),Snacks (Biscuits Cake Chips),47.0
Nutri POPS LONG 40 GM (1W),Snacks (Biscuits Cake Chips),74.0
Nutri POPS STARS 40 gm (1W),Snacks (Biscuits Cake Chips),74.0
Nutri POPS RING 40 gm (1W),Snacks (Biscuits Cake Chips),74.0
Parizad Bumbay Biryani Masala 50 gm,Spices,108.0
Parizad Biryani Masala 45 gm,Spices,108.0
Parizad Qurma Masala 50 gm,Spices,108.0
Parizad Karahi Gosht Masala 45 gm,Spices,108.0
Parizad Achar Gosht Masala 45 gm,Spices,108.0
Parizad Machali Masala 45 gm,Spices,108.0
Parizad Murgi Masala 50gm,Spices,108.0
Nutri POPS LONG 25 gm (1W),Snacks (Biscuits Cake Chips),47.0
Parizad Haleem Masala 45 gm,Spices,108.0
Parizad Chiken Tikka Masala 45 gm,Spices,108.0
Nutri POPS STARS 25 GM (1W),Snacks (Biscuits Cake Chips),47.0
Parizad Chat Masala 45 gm,Spices,108.0
Parizad Garam Masala 25 gm,Spices,108.0
Parizad Adrak Pdr 45 gm,Spices,108.0
Nutri POPS RING 25 GM (1W),Snacks (Biscuits Cake Chips),47.0
Parizad Lashan Pdr 45 gm,Spices,108.0
Nutri TIKHA150 GM (1W),Snacks (Biscuits Cake Chips),220.0
Parizad Garam Masala Pdr 50 gm,Spices,170.0
Parizad Garam Masala Pdr 200 gm,Spices,570.0
Parizad Garam Masala Pdr 100 gm,Spices,360.0
Parizad Black Peper Whole 25 gm,Spices,118.0
Nutri BONDI200 gm (1W),Snacks (Biscuits Cake Chips),245.0
Parizad Black Peper Whole 50 gm,Spices,240.0
Parizad Black Peper Pdr 50 gm,Spices,230.0
Parizad Black Peper Pdr 100 gm,Spices,450.0
Parizad Mathi 20 gm,Spices,55.0
Nutri PAKORIAN 200 gm (1W),Snacks (Biscuits Cake Chips),245.0
Parizad Zeera 200 gm,Spices,560.0
Parizad Zeera 100 gm,Spices,285.0
Parizad Dania Pdr 200 gm,Spices,180.0
Parizad Dania Pdr 100 gm,Spices,95.0
Nutri COLOUR SAWAIYAN 150 gm (1W),Vermicelli Pasta Macaroni Noodle,140.0
Nutri NIMKO FAST150 gm (1W),Nimko,185.0
Nutri NIMKO HARA BARA150 gm (1W),Nimko,230.0
Nutri SHAHI MIX NIMKO150 gm (1W),Nimko,215.0
Nutri SOGHAAT MIX NIMKO150 gm (1W),Nimko,200.0
Nutri KOHINOOR NIMKO150 GM (1W),Nimko,210.0
Nutri NIMKO CHATPATA MIX150 gm (1W),Nimko,200.0
Nutri NIMKO DARBARI TIKKA150 GM (1W),Nimko,215.0
Nutri NIMKO MOONGI DRY NUTS150 GM (1W),Nimko,265.0
Nutri SHER KHURMA200 GM (1W),"Dessert (Custard Cereals Kheer, Pudding)",199.0
Nutri NUTRI CANDY PAN MASALA JAR150 GM (1W),Chocolates Toffees Sweets,215.0
Nutri NUTRI KASMIRI PAN MASALA JAR150 GM (1W),Chocolates Toffees Sweets,215.0
Nutri NUTRI TIME PAS PAN MASALA JAR150 GM (1W),Chocolates Toffees Sweets,215.0
Nutri NUTRI BOMBAY PAN MASALA POUCH60 GM (1W),Chocolates Toffees Sweets,260.0
Nutri NUTRI DIET PAN MASALA  POUCH60 GM (1W),Chocolates Toffees Sweets,240.0
Nutri NUTRI TULSI MOUTH FRESH  POUCH60 GM (1W),Nimko,250.0
Atta 10 Kg Bag (Cong) Sukkur,Commodity Atta,1.0
Nutri SONF ROASTED  POUCH60 GM (1W),Chocolates Toffees Sweets,280.0
Quetta Tea 430 gm (RMBT)(1B),Tea,750.0
Quetta Tea 170 gm (RMBT)(1B),Tea,320.0
Besto Macaroni Shell 400 gm Pch (38),Vermicelli Pasta Macaroni Noodle,175.0
Best Macaroni Twisted 400 gm Pch (38),Vermicelli Pasta Macaroni Noodle,175.0
Besto Macaroni Spiral 400 gm Pch (38),Vermicelli Pasta Macaroni Noodle,175.0
Besto Macaroni Big Elbow 400 gm Pch (38),Vermicelli Pasta Macaroni Noodle,175.0
Qamar Tea 20 gm  HP(YLW) (RMBT) (2B),Tea,48.0
Qamar Tea 45 gm PCH(YLW) (RMBT)(2B),Tea,95.0
Qamar Tea 47 gm PCH(YLW) (RMBT)(2B),Tea,95.0
Qamar Tea 80 gm H/P (YLW) (RMBT)(2B),Tea,185.0
Qamar Tea 100 gm PCH (YLW)(RMBT)(2B),Tea,190.0
Qamar Tea 165 gm SP(YLW) (RMBT) (2B),Tea,365.0
Qamar Tea 165 gm HP (YLW) (RMBT)(2B),Tea,365.0
Qamar Tea 350 gm PCH (YLW) (RMBT)(2B),Tea,685.0
Qamar Tea 430 gm PCH(YLW) (RMBT)(2B),Tea,850.0
Qamar Tea 900 gm PCH(YLW) (RMBT)(2B),Tea,1690.0
Crown Dal Chana 250gm(131)(P),Pulses,131.0
Crown Masoor Whole 250gm(131)(P),Pulses,117.0
Crown Kabli Chana 250gm(131)(P),Pulses,137.0
Crown Dal Masoor Washed 250gm(131)(P),Pulses,117.0
Crown Dal Moong Wahed 250gm(131)(P),Pulses,110.0
Crown Lobia Red 250gm(131)(P),Pulses,190.0
Crown Lobia White 250gm(131)(P),Pulses,138.0
Crown Baisan 250gm(131)(P),Pulses,116.0
Crown White Chana Desi 250gm(131)(P),Pulses,124.0
Crown Dal Moong Chilka 250gm(131)(P),Pulses,115.0
Atta 10 Kg (Cong) Sind FM Karachi,Commodity Atta,1.0
Atta 10 Kg (Cong) Al-Noor FM Hyderabad,Commodity Atta,1.0
Atta 10 Kg (Cong) Super Shine FM Hyderabad,Commodity Atta,1.0
"Atta 10 Kg (Cong) Noor Shah FM, M.P.Khas",Commodity Atta,1.0
local purchase product,Food,1.0
Good Goodies Cup Cake Strawberry (1X),Snacks (Biscuits Cake Chips),20.0
Good Goodies Cup Cake Chocolate (1X),Snacks (Biscuits Cake Chips),20.0
Good Goodies Cup Cake Double Chocolate (1X),Snacks (Biscuits Cake Chips),20.0
Good Goodies Cup Cake Vanila (1X),Snacks (Biscuits Cake Chips),20.0
Good Goodies Chai Wala Cake Plain (1X),Snacks (Biscuits Cake Chips),20.0
Good Goodies Slice Cake Plain (1X),Snacks (Biscuits Cake Chips),40.0
Good Goodies Slice Cake Chocolate  (1X),Snacks (Biscuits Cake Chips),40.0
Good Goodies Slice Cake Marble (1X),Snacks (Biscuits Cake Chips),40.0
Good Goodies Butter Cookies Plain (1X),Snacks (Biscuits Cake Chips),10.0
Good Goodies Snacky Salty (1X),Snacks (Biscuits Cake Chips),10.0
Good Goodies Snacky Veggie (1X),Snacks (Biscuits Cake Chips),10.0
Good Goodies Snacky Spicy (1X),Snacks (Biscuits Cake Chips),10.0
Shafay Ajwain 100 gm (2A),Spices,60.0
Shafay Alsi 50 gm (2A),Spices,40.0
Shafay Alsi 100 gm (2A),Spices,80.0
Shafay Alum (Phatkri) 200 gm (2A),OTC Products,100.0
Shafay Anar Dana Whole 100 gm (2A),Spices,85.0
Shafay Badian-e-Khatai 25 gm (2A),Spices,95.0
Shafay Badian-e-Khatai 50 gm (2A),Spices,190.0
Shafay Black Peper Whole 50 gm (2A),Spices,120.0
Shafay Black Peper Whole 100 gm (2A),Spices,240.0
Shafay Black Salt 500 gm (2A),Spices / Salt,80.0
Shafay Black Salt 200 gm (2A),Spices / Salt,30.0
Shafay Darchini Whole 100 gm (2A),Spices,150.0
Shafay Dry Plum 100 gm (2A),Dry Fruits,125.0
Shafay Dry Plum 200 gm (2A),Spices,250.0
Shafay Dhania Whole 100 gm (2A),Spices,100.0
Shafay Dhania Whole 200 gm (2A),Spices,200.0
Shafay Green Elaichi 25 gm (2A),Spices,260.0
Shafay Gond Katira 100 gm (2A),Food,135.0
Shafay Green Sounf 100 gm (2A),Spices,150.0
Shafay Kalwanji 50 gm (2A),Spices,70.0
Shafay Kalwanji 100 gm (2A),Spices,140.0
Shafay Khashkhash 100 gm (2A),Spices,140.0
Shafay Lemon Grass 100 gm (2A),Green Tea,70.0
Shafay Methi Dana 25 gm (2A),Spices,50.0
Shafay Methi Dana 50 gm (2A),Spices,100.0
Shafay Methi Dana 100 gm (2A),Spices,190.0
Shafay Methra 100 gm (2A),Spices,60.0
Shafay Misri 200 gm (2A),Spices,105.0
Shafay Qasoori Methi 50 gm (2A),Spices,35.0
Shafay Red Chilli Whole 50 gm (2A),Spices,60.0
Shafay Red Chilli Whole 100 gm (2A),Spices,120.0
Shafay Sher Khorma 150 gm (2A),Spices,85.0
Shafay Sabaz Kahwa 100 gm (2A),Green Tea,115.0
Shafay Sago Dana 200 gm (2A),Spices,95.0
Shafay Sond Whole 100 gm (2A),Spices,210.0
Shafay Taiz Pat 20gm (2A),Spices,30.0
Shafay Tatri 100gm (2A),Spices,110.0
Shafay Tamarind (Imli) 100gm (2A),Spices,80.0
Shafay Tamarind (Imli) 200gm (2A),Spices,150.0
Shafay Tukhmalanga 50gm (2A),Spices,95.0
Shafay Tukhmalanga 100gm (2A),Spices,190.0
Shafay White Zeera Whole 100gm (2A),Spices,270.0
Shafay White Zeera Whole 200gm (2A),Spices,540.0
Shafay White Till 100gm (2A),Spices,130.0
Shafay White Pepper Whole 50gm (2A),Spices,175.0
Shafay White Pepper Whole 100gm (2A),Spices,345.0
Shafay Cracker  200gm (2A),Spices,125.0
Shafay Cracker Pati 200gm (2A),Spices,195.0
Shafay Colour Cracker 200gm (2A),Spices,110.0
Shafay Pop Corn 200gm (2A),Spices,120.0
Shafay Salanty 200gm (2A),Snacks (Biscuits Cake Chips),185.0
Shafay Fast Nimko 300gm (2A),Snacks (Biscuits Cake Chips),215.0
Shafay Barik Nimko (Laziz) 300gm (2A),Nimko,215.0
Shafay Fast Nimko 100gm (2A),Nimko,70.0
Shafay Fast Nimko 250gm (2A),Nimko,170.0
Shafay Dal Channa 150gm (2A),Nimko,95.0
Shafay Dal Moong 150gm (2A),Nimko,115.0
Shafay China Stick 150gm (2A),Nimko,95.0
Shafay Bondi 200gm (2A),Spices,125.0
Shafay Pakorian 200gm (2A),Spices,125.0
Shafay Channa Fry 150gm (2A),Nimko,150.0
Sunridge Premium Basmati Rice 1Kg(142)(R),Rice,295.0
Sunridge Premium Basmati Rice 5Kg(142)(R),Rice,1475.0
Sunridge Sella Gold Basmati Rice 1Kg(142)(R),Rice,295.0
Sunridge Sella Gold Basmati Rice 5Kg(142)(R),Rice,1475.0
Sunridge Barkat Basmati Rice 1Kg(142)(R),Rice,260.0
Sunridge Barkat Basmati Rice 5Kg(142)(R),Rice,1300.0
Sunridge Umdah Basmati Rice (Tota) 1Kg(142)(R),Rice,185.0
Sunridge Umdah Basmati Rice (Tota) 5Kg(142)(R),Rice,925.0
"Match Box 10,S (39)",OTC Products,70.0
Lomen Brown Eggs (50/60 Gm)(LP),Snacks (Biscuits Cake Chips),35.0
GF Potato 1 Kg (LP)(Oka),Fresh Vegetables,120.0
GF Onion 1 Kg (LP)(Oka),Fresh Vegetables,150.0
GF Garlic 1 Kg (LP)(Oka),Fresh Vegetables,700.0
GF Ginger 1 Kg (LP)(Oka),Fresh Vegetables,920.0
GF Green Chilli 1 Kg (LP)(Oka),Fresh Vegetables,250.0
GF Tamato 1 Kg (LP)(Oka),Fresh Vegetables,140.0
UT Potato Premium 1 Kg (LP)(SKT),Fresh Vegetables,175.0
UT Potato White 1 Kg (LP)(SKT),Fresh Vegetables,160.0
UT Onion Premium 1 Kg (LP)(SKT),Fresh Vegetables,170.0
UT Onion Small 1 Kg (LP)(SKT),Fresh Vegetables,160.0
UT Garlic Premium 1 Kg (LP)(SKT),Fresh Vegetables,975.0
UT Ginger Premium 1 Kg (LP)(SKT),Fresh Vegetables,1500.0
UT Green Chilli Premium 1 Kg (LP)(SKT),Fresh Vegetables,440.0
UT Cucumber Premium 1 Kg (LP)(SKT),Fresh Vegetables,120.0
SA Potato 1 Kg (LP)(SHK),Fresh Vegetables,125.0
SA Onion 1 Kg (LP)(SHK),Fresh Vegetables,125.0
SA Garlic 1 Kg (LP)(SHK),Fresh Vegetables,700.0
SA Ginger 1 Kg (LP)(SHK),Fresh Vegetables,800.0
SA Green Chilli 1 Kg (LP)(SHK),Fresh Vegetables,180.0
SA Tomato 1 Kg (LP)(SHK),Fresh Vegetables,140.0
Besto Chakki Atta (5 Kg) Consignment,Commodity Atta,600.0
Besto Chakki Atta (10 Kg) Consignment,Commodity Atta,1190.0
LS Potato 1 Kg (LP)(F-S),Fresh Vegetables,115.0
LS Potato 500 gm (LP)(F-S),Fresh Vegetables,71.5
LS Potato White 1 Kg (LP)(F-S),Fresh Vegetables,138.0
LS Onion 1 Kg (LP)(F-S),Fresh Vegetables,138.0
LS Onion Small 1 Kg (LP)(F-S),Fresh Vegetables,115.0
LS Garlic 1 Kg (LP)(F-S),Fresh Vegetables,576.0
LS Garlic 200 gm (LP)(F-S),Fresh Vegetables,385.0
LS Ginger 1 Kg (LP)(F-S),Fresh Vegetables,692.0
LS Ginger 200 gm (LP)(F-S),Fresh Vegetables,484.0
LS Green Chilli 1 Kg (LP)(F-S),Fresh Vegetables,202.0
LS Green Chilli 250 gm (LP)(F-S),Fresh Vegetables,198.0
LS Cucumber 1 Kg (LP)(F-S),Fresh Vegetables,92.0
LS Cucumber 500 gm (LP)(F-S),Fresh Vegetables,88.0
LS Eggs (One Pcs) (LP)(F-S),Snacks (Biscuits Cake Chips),29.0
LS Tomato 1 Kg (LP)(KHB),Fresh Vegetables,162.0
LS Garlic 1 Kg (LP)(KHB),Fresh Vegetables,695.0
LS Ginger 1 Kg (LP) (KHB),Fresh Vegetables,579.0
LS Onion 1 Kg (LP)(KHB),Fresh Vegetables,151.0
LS Potato 1 Kg (LP)(KHB),Fresh Vegetables,162.0
LS Eggs (50/60) gm (LP)(KHB),Snacks (Biscuits Cake Chips),29.0
LS Green Chilli 1 KG (LP)(KHB),Fresh Vegetables,278.0
